id,source_url,bathrooms,bedrooms,price,squarefeet,mls_id
"3078","https://www.redfin.com/WA/Seattle/4413-40th-Ave-SW-98116/home/2067205","3.25","3","774950","2310","1161616"
"3077","https://www.redfin.com/WA/Seattle/2302-Hobart-Ave-SW-98116/home/150317","1.00","2","650000","1100","1165125"
"3076","https://www.redfin.com/WA/Seattle/1521-McGilvra-Blvd-E-98112/home/139182","3.00","3","1495000","1976","1165342"
"3075","https://www.redfin.com/WA/Seattle/406-Aloha-St-98109/home/132213","3.00","3","999888","1700","1162354"
"3074","https://www.redfin.com/WA/Seattle/2453-S-Spencer-St-98108/home/478224","1.00","3","449000","1540","1163932"
"3073","https://www.redfin.com/WA/Seattle/4101-20th-Ave-SW-98106/home/160424","1.00","4","575000","2050","1165557"
"3072","https://www.redfin.com/WA/Seattle/9010-3rd-Ave-SW-98106/home/476093","1.75","4","550000","2200","1162422"
"3071","https://www.redfin.com/WA/Seattle/2409-Montavista-Pl-W-98199/home/126165","3.25","4","2449000","4070","1164922"
"3070","https://www.redfin.com/WA/Seattle/11480-Marine-View-Dr-SW-98146/home/157340","1.00","3","475000","1190","1162994"
"3069","https://www.redfin.com/WA/Seattle/13330-20th-Ave-NE-98125/home/115685","2.75","4","698000","2370","1164197"
"3068","https://www.redfin.com/WA/Seattle/7115-32nd-Ave-NW-98117/home/290281","1.00","2","625000","990","1164448"
"3067","https://www.redfin.com/WA/Seattle/7331-23rd-Ave-NW-98117/home/163718","2.00","4","849950","2400","1164956"
"3066","https://www.redfin.com/WA/Seattle/8040-14th-Ave-NE-98115/home/108181","1.00","3","700000","2220","1163266"
"3065","https://www.redfin.com/WA/Seattle/6212-51st-Ave-NE-98115/home/320704","4.00","4","1648000","3210","1163625"
"3064","https://www.redfin.com/WA/Seattle/408-NE-92nd-St-98115/home/109071","1.00","2","495000","1020","1162555"
"3063","https://www.redfin.com/WA/Seattle/2000-NW-61st-St-98107/home/494338","2.50","3","779000","1522","1157299"
"3062","https://www.redfin.com/WA/Seattle/9609-10th-Ave-SW-98106/home/183384","2.00","4","450000","1260","1164704"
"3061","https://www.redfin.com/WA/Seattle/8501-Midvale-Ave-N-98103/unit-C/home/12318204","2.25","3","575000","1250","1165241"
"3060","https://www.redfin.com/WA/Seattle/6615-Woodlawn-Ave-N-98103/home/306551","2.75","4","1688000","3220","1159895"
"3059","https://www.redfin.com/WA/Seattle/4214-28th-Pl-W-98199/home/123657","1.75","3","859000","1940","1164951"
"3058","https://www.redfin.com/WA/Seattle/5116-S-Creston-St-98178/home/178041","1.00","3","389900","1070","1165117"
"3057","https://www.redfin.com/WA/Seattle/10205-23rd-Ct-SW-98146/home/180509","2.50","3","449990","1850","1164075"
"3056","https://www.redfin.com/WA/Seattle/10714-12th-Ave-SW-98146/home/181633","1.75","4","390000","2443","1164858"
"3055","https://www.redfin.com/WA/Seattle/10241-42nd-Ave-SW-98146/home/156159","1.75","2","489000","1000","1161746"
"3054","https://www.redfin.com/WA/Seattle/10743-Fremont-Ave-N-98133/home/98275","1.75","2","574950","910","1164723"
"3053","https://www.redfin.com/WA/Seattle/2730-37th-Ave-SW-98126/home/327939","3.25","4","995000","2765","1163449"
"3052","https://www.redfin.com/WA/Seattle/3819-NE-125th-St-98125/home/111058","2.00","2","415000","1180","1164332"
"3051","https://www.redfin.com/WA/Seattle/814-14th-Ave-98122/unit-B/home/142954224","2.50","3","1055000","1735","1165106"
"3050","https://www.redfin.com/WA/Seattle/623-32nd-Ave-98122/home/149299","1.75","4","749000","1880","1165059"
"3049","https://www.redfin.com/WA/Seattle/1825-E-Glen-St-98112/home/28581700","2.25","2","599950","1200","1164503"
"3048","https://www.redfin.com/WA/Seattle/1820-27th-Ave-98122/home/8189581","3.50","3","785000","1780","1163630"
"3047","https://www.redfin.com/WA/Seattle/1525-E-Jefferson-St-98122/home/2068776","1.50","2","598800","960","1162919"
"3046","https://www.redfin.com/WA/Seattle/9099-7th-Ave-NW-98117/home/100984","1.75","3","625000","1880","1164838"
"3045","https://www.redfin.com/WA/Seattle/8535-17th-Ave-NW-98117/home/100395","1.00","3","599000","1730","1158819"
"3044","https://www.redfin.com/WA/Seattle/8683-Island-Dr-S-98118/home/490294","2.00","4","616000","2400","1162639"
"3043","https://www.redfin.com/WA/Seattle/4528-39th-Ave-S-98118/home/491811","1.00","1","389000","550","1161165"
"3042","https://www.redfin.com/WA/Seattle/3603-NE-75th-St-98115/home/318476","1.50","4","798800","3300","1164460"
"3041","https://www.redfin.com/WA/Seattle/3423-California-Ave-SW-98116/unit-A/home/18657452","2.50","3","619950","1805","1163789"
"3040","https://www.redfin.com/WA/Seattle/4844-47th-Ave-SW-98116/home/154726","3.00","4","899950","2890","1163438"
"3039","https://www.redfin.com/WA/Seattle/2550-1st-Ave-N-98109/home/129152","1.75","3","1198000","2620","1162345"
"3038","https://www.redfin.com/WA/Seattle/227-NW-50th-St-98107/home/302760","1.50","2","649950","1120","1162807"
"3037","https://www.redfin.com/WA/Seattle/4011-24th-Ave-W-98199/home/123365","1.00","2","524950","780","1163690"
"3036","https://www.redfin.com/WA/Seattle/10400-66th-Ave-S-98178/home/176056","1.00","2","479000","1940","1164374"
"3035","https://www.redfin.com/WA/Seattle/10411-18th-Ave-SW-98146/home/180446","1.00","2","300000","860","1162512"
"3034","https://www.redfin.com/WA/Seattle/12505-8th-Ave-SW-98146/home/181626","1.75","5","395950","1800","1164703"
"3033","https://www.redfin.com/WA/Seattle/11421-21st-Ave-SW-98146/home/179963","2.25","3","449950","2306","1164649"
"3032","https://www.redfin.com/WA/Seattle/10263-37th-Pl-SW-98146/home/154930","2.75","4","649500","2080","1163985"
"3031","https://www.redfin.com/WA/Seattle/923-23rd-Ave-S-98144/home/143096","2.00","4","649950","2220","1160431"
"3030","https://www.redfin.com/WA/Seattle/9816-Rainier-Ave-S-98118/home/177674","3.00","4","1209000","2820","1163958"
"3029","https://www.redfin.com/WA/Seattle/4139-47th-Ave-SW-98116/home/331102","1.75","4","699000","2000","1160846"
"3028","https://www.redfin.com/WA/Seattle/1824-37th-Ave-E-98112/home/139136","2.25","3","1230000","2020","1161641"
"3027","https://www.redfin.com/WA/Seattle/6105-22nd-Ave-NW-98107/unit-A/home/112863360","2.25","4","925000","1814","1164689"
"3026","https://www.redfin.com/WA/Seattle/6022-2nd-Ave-NW-98107/home/299585","1.75","3","1298000","1900","1157918"
"3025","https://www.redfin.com/WA/Seattle/6211-11th-Ave-NW-98107/home/494372","1.00","3","695000","1720","1164029"
"3024","https://www.redfin.com/WA/Seattle/2822-Boyer-Ave-E-98102/unit-11/home/21876","0.75","2","1800000","1024","1164320"
"3023","https://www.redfin.com/WA/Seattle/10202-66th-Ave-S-98178/home/176694","2.50","4","765000","2521","1164015"
"3022","https://www.redfin.com/WA/Seattle/1709-36th-Ave-S-98144/home/488997","1.75","3","1095000","2140","1150697"
"3021","https://www.redfin.com/WA/Seattle/3656-Courtland-Pl-S-98144/home/171724","1.75","3","629950","1452","1160960"
"3020","https://www.redfin.com/WA/Seattle/11353-14th-Ave-NE-98125/home/106363","1.00","2","439950","1300","1162273"
"3019","https://www.redfin.com/WA/Seattle/9710-28th-Ave-SW-98126/home/142945291","2.50","2","399450","1338","1157073"
"3018","https://www.redfin.com/WA/Seattle/5456-31st-Ave-SW-98126/home/159790","1.50","3","419950","1060","1162942"
"3017","https://www.redfin.com/WA/Seattle/1558-Grand-Ave-98122/home/140457","1.75","3","988000","1760","1163606"
"3016","https://www.redfin.com/WA/Seattle/2218-E-Alder-St-98122/home/22587380","2.50","3","730000","1614","1163675"
"3015","https://www.redfin.com/WA/Seattle/2113-3rd-Ave-W-98119/home/134983","1.75","3","899000","1380","1147050"
"3014","https://www.redfin.com/WA/Seattle/3817-12th-Ave-W-98119/unit-A/home/129618","2.00","2","699950","1660","1163930"
"3013","https://www.redfin.com/WA/Seattle/7723-39th-Ave-S-98118/home/2092107","3.50","5","598000","2610","1164527"
"3012","https://www.redfin.com/WA/Seattle/4741-36th-Ave-S-98118/home/2074070","2.00","2","695000","1960","1163191"
"3011","https://www.redfin.com/WA/Seattle/4135-Chilberg-Ave-SW-98116/home/151757","2.25","2","520000","1160","1163941"
"3010","https://www.redfin.com/WA/Seattle/4432-48th-Ave-SW-98116/home/330285","1.75","3","549800","1420","1164291"
"3009","https://www.redfin.com/WA/Seattle/4061-SW-College-St-98116/home/150790","1.75","3","649950","1940","1162156"
"3008","https://www.redfin.com/WA/Seattle/9518-17th-Ave-NW-98117/home/289521","2.00","3","849900","2490","1163664"
"3007","https://www.redfin.com/WA/Seattle/6757-22nd-Ave-NW-98117/home/166701","2.00","3","725000","1470","1164032"
"3006","https://www.redfin.com/WA/Seattle/8916-3rd-Ave-NW-98117/home/100850","1.50","2","575000","960","1163847"
"3005","https://www.redfin.com/WA/Seattle/6523-24th-Ave-NW-98117/unit-B/home/166016","1.50","2","545000","1120","1151673"
"3004","https://www.redfin.com/WA/Seattle/6546-12th-Ave-NW-98117/home/496544","1.75","3","725000","1600","1163629"
"3003","https://www.redfin.com/WA/Seattle/1824-Broadmoor-Dr-E-98112/home/18657221","5.25","4","5950000","6660","1163627"
"3002","https://www.redfin.com/WA/Seattle/1815-38th-Ave-E-98112/home/139849","2.25","4","1450000","3522","1163820"
"3001","https://www.redfin.com/WA/Seattle/7306-34th-Ave-NE-98115/home/315282","2.00","4","699000","1660","1162293"
"3000","https://www.redfin.com/WA/Seattle/8450-6th-Ave-SW-98106/home/476305","1.75","3","549999","1800","1164087"
"2999","https://www.redfin.com/WA/Seattle/9247-12th-Ave-SW-98106/home/475603","2.00","3","529950","1420","1163204"
"2998","https://www.redfin.com/WA/Seattle/6105-22nd-Ave-NW-98107/unit-B/home/113994952","2.25","3","919950","1807","1164085"
"2997","https://www.redfin.com/WA/Seattle/953-NW-64th-St-98107/home/493357","1.00","2","499000","990","1159416"
"2996","https://www.redfin.com/WA/Seattle/3920-1st-Ave-NE-98105/unit-F/home/142946381","2.50","2","860000","1241","1164014"
"2995","https://www.redfin.com/WA/Seattle/3920-1st-Ave-NE-98105/unit-E/home/142943992","2.50","2","889950","1269","1161119"
"2994","https://www.redfin.com/WA/Seattle/749-N-98th-St-98103/home/98250","1.75","3","650000","1880","1145840"
"2993","https://www.redfin.com/WA/Seattle/7350-Keen-Way-N-98103/home/306266","2.25","4","1098000","2180","1163179"
"2992","https://www.redfin.com/WA/Seattle/1340-N-77th-St-98103/home/306916","1.50","3","895000","1720","1163167"
"2991","https://www.redfin.com/WA/Seattle/7327-Keen-Way-N-98103/home/306808","1.75","3","789000","2200","1157910"
"2990","https://www.redfin.com/WA/Seattle/2108-N-50th-St-98103/home/304756","1.50","4","795000","2900","1150768"
"2989","https://www.redfin.com/WA/Seattle/7427-Orin-Ct-N-98103/home/306444","3.50","4","1629500","3390","1163911"
"2988","https://www.redfin.com/WA/Seattle/736-N-88th-St-98103/home/99683","1.75","3","650000","1220","1161017"
"2987","https://www.redfin.com/WA/Seattle/425-Lakeside-Ave-S-98144/home/141712","2.00","3","1099000","1760","1154720"
"2986","https://www.redfin.com/WA/Seattle/5416-30th-Ave-SW-98126/home/159151","1.75","4","460000","1250","1163444"
"2985","https://www.redfin.com/WA/Seattle/6558-High-Point-Dr-SW-98126/home/18662066","3.25","3","569000","1710","1162796"
"2984","https://www.redfin.com/WA/Seattle/1707-E-Fir-St-98122/home/22489568","2.25","3","779950","1484","1163482"
"2983","https://www.redfin.com/WA/Seattle/4110-37th-Ave-S-98118/unit-B/home/12344593","1.50","2","475000","990","1163770"
"2982","https://www.redfin.com/WA/Seattle/2319-Hughes-Ave-SW-98116/home/142939536","1.75","3","635000","2210","1163790"
"2981","https://www.redfin.com/WA/Seattle/7610-3rd-Ave-NW-98117/home/498135","1.75","2","625000","1640","1162726"
"2980","https://www.redfin.com/WA/Seattle/1106-NW-70th-St-98117/home/497068","1.25","3","625000","1460","1157528"
"2979","https://www.redfin.com/WA/Seattle/9231-14th-Ave-NW-98117/home/96242","2.75","4","1149500","3050","1163528"
"2978","https://www.redfin.com/WA/Seattle/1539-17th-Ave-E-98112/home/136856","1.00","3","1065000","2200","1161494"
"2977","https://www.redfin.com/WA/Seattle/9408-40th-Ave-NE-98115/home/2063944","3.25","4","1100000","3090","1162558"
"2976","https://www.redfin.com/WA/Seattle/2770-Westlake-Ave-N-98109/unit-6/home/72973","1.75","2","1285000","1151","1160575"
"2975","https://www.redfin.com/WA/Seattle/108-NW-53rd-St-98107/home/299820","1.00","3","745950","1580","1163567"
"2974","https://www.redfin.com/WA/Seattle/730-Boylston-Ave-E-98102/unit-B/home/63039106","3.25","4","1500000","2860","1126569"
"2973","https://www.redfin.com/WA/Seattle/6226-Woodlawn-Ave-N-98103/home/305889","3.50","4","1095000","3380","1161526"
"2972","https://www.redfin.com/WA/Seattle/736-N-87th-St-98103/home/99069","1.75","4","645000","1800","1151983"
"2971","https://www.redfin.com/WA/Seattle/3624-39th-Ave-W-98199/home/127624","1.75","3","695000","1900","1161465"
"2970","https://www.redfin.com/WA/Seattle/3865-Gilman-Ave-W-98199/home/142939469","1.75","3","679950","1343","1163777"
"2969","https://www.redfin.com/WA/Seattle/11824-9th-Ave-NW-98177/home/291187","1.50","3","750000","2229","1162762"
"2968","https://www.redfin.com/WA/Seattle/11325-5th-Ave-SW-98146/home/39904669","2.50","4","519500","2220","1158828"
"2967","https://www.redfin.com/WA/Seattle/11211-Greenwood-Ave-N-98133/unit-C/home/95315","2.50","3","435000","1340","1153094"
"2966","https://www.redfin.com/WA/Seattle/3002-Bataan-Pl-SW-98126/home/18661771","2.50","2","450000","1360","1162780"
"2965","https://www.redfin.com/WA/Seattle/6512-34th-Ave-SW-98126/unit-B/home/40264637","3.25","3","530000","1480","1160010"
"2964","https://www.redfin.com/WA/Seattle/7525-25th-Ave-NW-98117/home/165559","1.75","3","699000","1798","1162333"
"2963","https://www.redfin.com/WA/Seattle/7353-19th-Ave-NW-98117/home/166014","2.75","4","1025000","2730","1161684"
"2962","https://www.redfin.com/WA/Seattle/412-NW-70th-St-98117/home/495694","2.00","2","595000","1100","1163255"
"2961","https://www.redfin.com/WA/Seattle/606-NW-78th-St-98117/home/497948","2.00","2","585000","960","1155608"
"2960","https://www.redfin.com/WA/Seattle/3131-NE-81st-St-98115/home/318003","1.50","2","680000","2210","1163357"
"2959","https://www.redfin.com/WA/Seattle/232-NE-92nd-St-98115/home/109615","2.25","4","770000","1889","1162722"
"2958","https://www.redfin.com/WA/Seattle/9536-42nd-Ave-NE-98115/home/113905","3.25","6","895000","3560","1163023"
"2957","https://www.redfin.com/WA/Seattle/7060-Covello-Dr-S-98108/home/481659","3.50","4","841900","3910","1162645"
"2956","https://www.redfin.com/WA/Seattle/2400-Aurora-Ave-N-98109/unit-205/home/32684","2.50","2","825000","2050","1163408"
"2955","https://www.redfin.com/WA/Seattle/5712-60th-Ave-NE-98105/home/120940","3.00","4","2195000","3620","1163251"
"2954","https://www.redfin.com/WA/Seattle/530-12th-Ave-E-98102/home/2062518","4.00","4","1950000","","1163644"
"2953","https://www.redfin.com/WA/Seattle/252-E-Roanoke-St-98102/home/59703086","2.00","3","998900","1443","1162068"
"2952","https://www.redfin.com/WA/Seattle/2231-Yale-Ave-E-98102/home/132029","1.75","3","850000","2280","1162140"
"2951","https://www.redfin.com/WA/Seattle/4115-Bagley-Ave-N-98103/home/118395","2.00","4","968000","2190","1146697"
"2950","https://www.redfin.com/WA/Seattle/5603-42nd-Ave-SW-98136/home/471301","1.00","5","709000","2440","1"
"2949","https://www.redfin.com/WA/Seattle/3037-30th-Ave-W-98199/unit-A/home/128644","2.50","3","699999","1770","1155546"
"2948","https://www.redfin.com/WA/Seattle/3446-34th-Ave-W-98199/unit-A/home/104402233","2.00","2","489000","930","1162772"
"2947","https://www.redfin.com/WA/Seattle/3414-24th-Ave-S-98144/home/168432","3.50","5","858950","2220","1152898"
"2946","https://www.redfin.com/WA/Seattle/151-SW-100th-St-98146/home/180987","2.00","5","599000","3100","1160322"
"2945","https://www.redfin.com/WA/Seattle/4816-SW-Brandon-St-98136/home/152989","1.50","3","648500","1540","1162593"
"2944","https://www.redfin.com/WA/Seattle/211-Euclid-Ave-98122/home/141842","2.50","3","935000","1710","1158829"
"2943","https://www.redfin.com/WA/Seattle/2423-2nd-Ave-W-98119/home/131312","3.25","4","1588000","2650","1157303"
"2942","https://www.redfin.com/WA/Seattle/6529-25th-Ave-NE-98115/unit-A/home/2061808","2.50","2","650000","1460","1162388"
"2941","https://www.redfin.com/WA/Seattle/3701-NE-75th-St-98115/home/316709","1.75","3","588000","1970","1162197"
"2940","https://www.redfin.com/WA/Seattle/7143-32nd-Ave-S-98118/home/480502","3.00","5","590000","2248","1150393"
"2939","https://www.redfin.com/WA/Seattle/2020-Broadway-E-98102/unit-3/home/26783731","1.00","1","425000","743","1160699"
"2938","https://www.redfin.com/WA/Seattle/8240-S-114th-St-98178/home/198577","2.00","2","425000","1760","1161673"
"2937","https://www.redfin.com/WA/Seattle/9407-35th-Ave-SW-98126/unit-B/home/142918310","3.25","4","610000","1756","1162775"
"2936","https://www.redfin.com/WA/Seattle/9407-35th-Ave-SW-98126/unit-A/home/142917878","3.25","4","560000","1687","1162788"
"2935","https://www.redfin.com/WA/Seattle/6260-19th-Ave-NE-98115/home/308074","1.75","3","895000","2130","1161762"
"2934","https://www.redfin.com/WA/Seattle/2400-Aurora-Ave-N-98109/unit-205/home/32684","2.50","2","825000","2050","1162342"
"2933","https://www.redfin.com/WA/Seattle/152-21st-Ave-E-98112/home/142284","1.00","2","999000","1060","1161855"
"2932","https://www.redfin.com/WA/Seattle/5820-6th-Ave-NW-98107/home/494262","2.75","4","1200000","2406","1159924"
"2931","https://www.redfin.com/WA/Seattle/4533-41st-Ave-SW-98116/unit-A/home/18658800","2.50","3","547500","1140","1156481"
"2930","https://www.redfin.com/WA/Seattle/918-W-Emerson-St-98119/unit-918/home/142588355","1.75","3","1100000","2000","1162321"
"2929","https://www.redfin.com/WA/Seattle/5107-S-Myrtle-St-98118/home/492779","3.00","4","998000","2820","1162001"
"2928","https://www.redfin.com/WA/Seattle/1590-Alki-Ave-SW-98116/home/150243","2.00","4","995000","2210","1162327"
"2927","https://www.redfin.com/WA/Seattle/2413-35th-Ave-W-98199/home/128067","1.75","3","889950","2100","1160591"
"2926","https://www.redfin.com/WA/Seattle/14035-2nd-Ave-NW-98177/home/97161","1.75","3","499000","1320","1158720"
"2925","https://www.redfin.com/WA/Seattle/12504-Phinney-Ave-N-98133/home/97553","1.00","2","449950","800","1161915"
"2924","https://www.redfin.com/WA/Seattle/8853-2nd-Ave-S-98108/home/477488","1.75","4","368900","1100","1161352"
"2923","https://www.redfin.com/WA/Seattle/1417-E-Howell-St-98122/home/2086242","6.00","6","3290000","","1162100"
"2922","https://www.redfin.com/WA/Seattle/9405-35th-Ave-SW-98126/unit-B/home/142520879","3.25","4","600000","1756","1161705"
"2921","https://www.redfin.com/WA/Seattle/8340-Mary-Ave-NW-98117/home/106725281","1.75","3","694355","1426","1161337"
"2920","https://www.redfin.com/WA/Seattle/4431-S-Brandon-St-98118/home/491061","2.75","5","699500","2110","1161989"
"2919","https://www.redfin.com/WA/Seattle/1590-Alki-Ave-SW-98116/home/150243","2.00","4","995000","2210","1159147"
"2918","https://www.redfin.com/WA/Seattle/1900-Westlake-Ave-N-98109/unit-B8/home/142641578","1.00","2","312000","616","1116833"
"2917","https://www.redfin.com/WA/Seattle/1406-S-Bennett-St-98108/home/482350","3.50","4","950000","2661","1160111"
"2916","https://www.redfin.com/WA/Seattle/6217-Flora-Ave-S-98108/home/476555","2.50","3","979000","2489","1161922"
"2915","https://www.redfin.com/WA/Seattle/718-N-85th-St-98103/home/98373","4.00","5","1300000","3240","1157290"
"2914","https://www.redfin.com/WA/Seattle/7703-S-124th-St-98178/home/2066784","1.00","2","309000","","1161763"
"2913","https://www.redfin.com/WA/Seattle/2012-14th-Ave-S-98144/home/142636957","2.50","3","755000","1823","1152251"
"2912","https://www.redfin.com/WA/Seattle/211-26th-Ave-S-98144/unit-A/home/17381610","1.50","3","500000","1250","1161519"
"2911","https://www.redfin.com/WA/Seattle/1542-15th-Ave-S-98144/unit-C/home/12174885","1.50","2","489800","1090","1161886"
"2910","https://www.redfin.com/WA/Seattle/3619-Courtland-Pl-S-98144/home/106725418","1.75","3","639800","1499","1159914"
"2909","https://www.redfin.com/WA/Seattle/10861-Arroyo-Beach-Pl-SW-98146/home/156682","3.25","4","2500000","3760","1159589"
"2908","https://www.redfin.com/WA/Seattle/6306-46th-Ave-SW-98136/home/154351","1.00","1","525000","1400","1161084"
"2907","https://www.redfin.com/WA/Seattle/13435-Greenwood-Ave-N-98133/unit-G/home/2064451","2.50","3","465000","1340","1161848"
"2906","https://www.redfin.com/WA/Seattle/10547-Evanston-Ave-N-98133/home/99800","2.50","4","749500","2060","1161890"
"2905","https://www.redfin.com/WA/Seattle/12047-36th-Ave-NE-98125/unit-D/home/112190","3.25","4","688000","3350","1161935"
"2904","https://www.redfin.com/WA/Seattle/12044-22nd-Ave-NE-98125/home/116261","2.00","4","595000","1776","1161857"
"2903","https://www.redfin.com/WA/Seattle/6655-57th-Ave-NE-98115/home/320810","1.75","3","950000","2680","1160648"
"2902","https://www.redfin.com/WA/Seattle/160-Highland-Dr-98109/home/133848","6.25","5","3990000","6426","1156871"
"2901","https://www.redfin.com/WA/Seattle/725-14th-Ave-E-98112/home/135291","6.50","5","6225000","10416","1161885"
"2900","https://www.redfin.com/WA/Seattle/4217-5th-Ave-NW-98107/home/301898","3.50","4","650000","2590","1161858"
"2899","https://www.redfin.com/WA/Seattle/5833-57th-Ave-NE-98105/home/120964","2.00","3","769000","1490","1149847"
"2898","https://www.redfin.com/WA/Seattle/2350-Yale-Ave-E-98102/home/131987","1.75","3","1089000","1743","1148249"
"2897","https://www.redfin.com/WA/Seattle/9403-Linden-Ave-N-98103/home/2086654","12.00","12","2200000","7158","1161567"
"2896","https://www.redfin.com/WA/Seattle/3901-Whitman-Ave-N-98103/home/12539085","2.25","3","679000","1180","1161266"
"2895","https://www.redfin.com/WA/Seattle/4523-W-Sheridan-St-98199/home/122856","3.50","4","1888000","2990","1161527"
"2894","https://www.redfin.com/WA/Seattle/3863-Gilman-Ave-W-98199/home/142511447","1.75","2","639950","1338","1160693"
"2893","https://www.redfin.com/WA/Seattle/7811-S-113th-St-98178/home/199603","2.00","4","475000","2020","1154740"
"2892","https://www.redfin.com/WA/Seattle/8625-S-123rd-St-98178/home/197861","2.50","3","499000","2130","1160854"
"2891","https://www.redfin.com/WA/Seattle/5339-S-Ruggles-St-98178/home/177971","2.00","7","449000","2400","1160837"
"2890","https://www.redfin.com/WA/Seattle/10220-5th-Ave-SW-98146/home/182089","1.00","3","399900","1190","1161149"
"2889","https://www.redfin.com/WA/Seattle/3415-Beacon-Ave-S-98144/home/167522","1.00","2","595000","1560","1160840"
"2888","https://www.redfin.com/WA/Seattle/3103-S-Dose-Ter-98144/home/489079","1.50","2","795000","1910","1161551"
"2887","https://www.redfin.com/WA/Seattle/5919-California-Ave-SW-98136/unit-A/home/21617213","2.00","2","515000","1374","1150459"
"2886","https://www.redfin.com/WA/Seattle/7948-32nd-Ave-SW-98126/home/471864","2.25","3","675000","2320","1160690"
"2885","https://www.redfin.com/WA/Seattle/1217-NE-103rd-St-98125/home/110297","1.75","2","600000","1800","1153367"
"2884","https://www.redfin.com/WA/Seattle/1211-NE-135th-St-98125/home/115458","1.50","2","425000","1150","1145007"
"2883","https://www.redfin.com/WA/Seattle/10017-35th-Ave-NE-98125/home/113931","2.50","4","799950","2050","1160266"
"2882","https://www.redfin.com/WA/Seattle/10024-21st-Ave-NE-98125/home/107629","2.50","5","1050000","3025","1158307"
"2881","https://www.redfin.com/WA/Seattle/832-NE-104th-St-98125/home/107407","1.75","4","645000","1962","1160585"
"2880","https://www.redfin.com/WA/Seattle/112-W-Florentia-St-98119/home/131223","1.25","3","750000","2060","1161715"
"2879","https://www.redfin.com/WA/Seattle/3010-NE-89th-St-98115/home/317336","1.50","2","625000","1990","1161206"
"2878","https://www.redfin.com/WA/Seattle/3307-NW-68th-St-98117/home/290132","1.50","4","595000","2060","1160515"
"2877","https://www.redfin.com/WA/Seattle/3012-NW-85th-St-98117/unit-C/home/164113","3.00","3","589000","1430","1160358"
"2876","https://www.redfin.com/WA/Seattle/9550-2nd-Ave-NW-98117/home/101275","1.00","2","600000","1110","1160746"
"2875","https://www.redfin.com/WA/Seattle/343-NW-84th-St-98117/home/496096","2.00","3","899950","2280","1161126"
"2874","https://www.redfin.com/WA/Seattle/8729-17th-Ave-NW-98117/home/100231","1.75","3","650000","1430","1161291"
"2873","https://www.redfin.com/WA/Seattle/6511-44th-Ave-S-98118/home/109969573","2.25","4","830000","2825","1158361"
"2872","https://www.redfin.com/WA/Seattle/4208-S-Willow-St-98118/home/173176","1.00","3","350000","990","1161275"
"2871","https://www.redfin.com/WA/Seattle/5114-46th-Ave-S-98118/home/492981","1.00","3","495000","1948","1161369"
"2870","https://www.redfin.com/WA/Seattle/4729-54th-Ave-S-98118/home/490423","2.00","4","849000","2820","1161453"
"2869","https://www.redfin.com/WA/Seattle/5102-S-Garden-Loop-Rd-98118/unit-22/home/55135","2.50","3","379000","1436","1157800"
"2868","https://www.redfin.com/WA/Seattle/7944-Seward-Park-Ave-S-98118/home/490168","1.50","3","699000","2043","1158910"
"2867","https://www.redfin.com/WA/Seattle/543-NE-94th-St-98115/home/109540","1.75","3","800000","2420","1160589"
"2866","https://www.redfin.com/WA/Seattle/6549-5th-Ave-NE-98115/home/306562","1.75","3","639900","1380","1161509"
"2865","https://www.redfin.com/WA/Seattle/6838-35th-Ave-NE-98115/home/316815","1.00","3","599999","1490","1155332"
"2864","https://www.redfin.com/WA/Seattle/7307-24th-Ave-NE-98115/home/309034","1.00","3","975000","1250","1159131"
"2863","https://www.redfin.com/WA/Seattle/8023-19th-Ave-NE-98115/home/310687","1.75","3","750000","1890","1157071"
"2862","https://www.redfin.com/WA/Seattle/3821-59th-Ave-SW-98116/home/11899482","2.50","3","759000","1920","1161371"
"2861","https://www.redfin.com/WA/Seattle/6308-SW-Marguerite-Ct-98116/home/151623","1.00","2","599000","1400","1161262"
"2860","https://www.redfin.com/WA/Seattle/2125-Waverly-Pl-N-98109/unit-A/home/131837","1.50","2","535000","1070","1159972"
"2859","https://www.redfin.com/WA/Seattle/2639-NW-58th-St-98107/unit-A/home/2080456","2.25","2","659950","1350","1161298"
"2858","https://www.redfin.com/WA/Seattle/6215-30th-Ave-NW-98107/home/161920","1.00","1","599500","730","1160935"
"2857","https://www.redfin.com/WA/Seattle/7300-19th-Ave-SW-98106/home/161206","2.50","3","549950","1960","1161234"
"2856","https://www.redfin.com/WA/Seattle/8829-Delridge-Way-SW-98106/unit-C/home/8190133","2.25","3","375000","1073","1152618"
"2855","https://www.redfin.com/WA/Seattle/1717-NE-56th-St-98105/home/308415","2.50","4","799950","2810","1158499"
"2854","https://www.redfin.com/WA/Seattle/5009-48th-Ave-NE-98105/home/121261","2.00","3","800000","1530","1151324"
"2853","https://www.redfin.com/WA/Seattle/4918-Burke-Ave-N-98103/home/117950","1.75","5","775000","1860","1161457"
"2852","https://www.redfin.com/WA/Seattle/3727-Corliss-Ave-N-98103/home/119308","1.50","3","1050000","2690","1160735"
"2851","https://www.redfin.com/WA/Seattle/107-N-82nd-St-98103/home/496854","1.00","2","450000","1410","1157231"
"2850","https://www.redfin.com/WA/Seattle/921-N-88th-St-98103/home/98387","1.75","3","550000","1740","1161385"
"2849","https://www.redfin.com/WA/Seattle/7235-W-Green-Lake-Dr-N-98103/home/306531","1.50","3","1495950","3320","1160722"
